academic_year,legacy,gender,campus_visit_date_exists,gpa_points,est_household_income_rank,IMP_ZIP_MILES_FROM_CAMPUS,leadsource_code,minority,IMP_SCHOOL_TYPE,IMP_ZIP_MEDIAN_INCOME_2,ACCEPTED,ACTIVE_PAID,miles_norm,gpa_norm,income_rank_norm,zip_rank_norm
2023,0,Male,1,2,6,87,ICV,1,Public,51314,1,1,0.019688644688644688,0.2,0.45454545454545453,0.28652907097622515
2023,1,Male,1,10,6,61,ICM,0,Public,82843,1,1,0.013736263736263736,1.0,0.45454545454545453,0.46369710217407184
2023,0,Female,1,5,6,9,ISA,0,Public,60335,1,1,0.0018315018315018315,0.5,0.45454545454545453,0.3372199526862627
2023,0,Male,1,10,6,109,ICP,0,Public,60063,1,1,0.024725274725274724,1.0,0.45454545454545453,0.33569152791903845
2023,0,Male,1,5,6,201,ISC,0,Public,21660,1,1,0.045787545787545784,0.5,0.45454545454545453,0.11989705609656048
2023,0,Female,1,4,6,39,ICV,0,Public,64961,1,1,0.0086996336996337,0.4,0.45454545454545453,0.36321441214648154
2023,0,Female,1,4,6,90,ITA,0,IndependentCatholic,39081,1,1,0.020375457875457876,0.4,0.45454545454545453,0.21778929091205376
2023,0,Female,1,4,6,155,IOC,1,IndependentNotReligious,49517,1,1,0.035256410256410256,0.4,0.45454545454545453,0.2764313529368794
2023,0,Male,1,3,6,90,ICP,0,Public,54636,1,1,0.020375457875457876,0.3,0.45454545454545453,0.30519608228769224
2023,1,Female,1,2,8,327,ISH,0,IndependentNotReligious,62063,1,1,0.07463369963369963,0.2,0.6363636363636364,0.3469299453250993
2023,0,Male,1,7,6,171,IRB,0,IndependentNotReligious,101556,1,1,0.03891941391941392,0.7,0.45454545454545453,0.5688493546338804
2023,0,Male,1,10,6,37,ICM,0,Public,60077,1,1,0.008241758241758242,1.0,0.45454545454545453,0.3357701968408809
2023,0,Male,1,0,6,128,ICP,1,Public,74503,1,1,0.029075091575091576,0.0,0.45454545454545453,0.416832901590798
2023,0,Female,1,10,6,46,ISC,0,Public,107915,1,1,0.010302197802197802,1.0,0.45454545454545453,0.6045819027764511
2023,0,Female,1,10,6,62,ICV,0,Public,34609,1,1,0.013965201465201466,1.0,0.45454545454545453,0.19266018959210163
2023,0,Male,1,2,6,20,ICV,0,Public,54550,1,1,0.00434981684981685,0.2,0.45454545454545453,0.30471283033923163
2023,0,Female,1,10,6,243,ICV,0,Public,63437,1,1,0.0554029304029304,1.0,0.45454545454545453,0.35465073808306313
2023,0,Female,1,9,6,56,ICV,0,Charter,38373,1,1,0.012591575091575092,0.9,0.45454545454545453,0.2138108911503082
2023,1,Male,1,7,6,532,IRA,0,Public,49500,1,1,0.12156593406593406,0.7,0.45454545454545453,0.2763358263889279
2023,1,Male,1,3,6,133,IRB,0,IndependentNotReligious,96891,1,0,0.03021978021978022,0.3,0.45454545454545453,0.5426357460342435
2023,0,Female,1,10,6,169,ISC,0,Public,64963,1,1,0.038461538461538464,1.0,0.45454545454545453,0.3632256505638876
2023,0,Female,1,10,6,17,ICV,0,Public,47760,1,1,0.003663003663003663,1.0,0.45454545454545453,0.26655840324565494
2023,0,Male,1,2,6,46,ICV,0,Public,107915,1,1,0.010302197802197802,0.2,0.45454545454545453,0.6045819027764511
2023,0,Female,1,10,6,93,ICP,0,Public,57660,1,1,0.021062271062271064,1.0,0.45454545454545453,0.3221885694056563
2023,0,Female,1,10,6,1123,ITA,0,Public,76782,1,0,0.25686813186813184,1.0,0.45454545454545453,0.42963907822500436
2023,0,Female,1,2,6,327,ICV,0,Public,62063,1,1,0.07463369963369963,0.2,0.45454545454545453,0.3469299453250993
2023,0,Female,1,5,6,56,ICV,0,Public,66148,1,0,0.012591575091575092,0.5,0.45454545454545453,0.36988441287697865
2023,0,Male,1,5,6,41,ITW,0,IndependentNotReligious,68906,1,1,0.009157509157509158,0.5,0.45454545454545453,0.3853821904799366
2023,0,Female,1,10,6,101,ICM,1,Public,76855,1,1,0.022893772893772892,1.0,0.45454545454545453,0.4300492804603256
2023,0,Female,1,10,6,85,ISH,1,Public,47144,1,1,0.019230769230769232,1.0,0.45454545454545453,0.2630969706845882
2023,0,Male,1,10,6,206,IXC,0,Public,59237,1,1,0.04693223443223443,1.0,0.45454545454545453,0.3310500615303353
2023,0,Female,1,6,6,34,IRA,0,Public,69695,1,1,0.007554945054945055,0.6,0.45454545454545453,0.3898157461466276
2023,0,Male,1,10,6,1024,IRA,0,IndependentNotReligious,102466,1,1,0.2342032967032967,1.0,0.45454545454545453,0.5739628345536382
2023,0,Female,1,10,6,68,ICP,0,Public,75126,1,1,0.015338827838827838,1.0,0.45454545454545453,0.4203336686127859
2023,0,Male,1,8,6,54,ISC,0,Public,41929,1,1,0.012133699633699634,0.8,0.45454545454545453,0.23379279729828445
2023,0,Male,1,0,6,135,ISH,0,IndependentNotReligious,72186,1,0,0.030677655677655676,0.0,0.45454545454545453,0.4038131950258765
2023,0,Male,1,10,6,155,ISH,1,Public,44161,1,1,0.035256410256410256,1.0,0.45454545454545453,0.2463348711234484
2023,0,Male,1,4,6,81,ITW,0,Public,50961,1,1,0.018315018315018316,0.4,0.45454545454545453,0.2845454903040554
2023,0,Male,1,10,6,39,ICM,0,Public,64961,1,1,0.0086996336996337,1.0,0.45454545454545453,0.36321441214648154
2023,0,Female,1,10,6,176,ITA,0,Public,83285,1,1,0.04006410256410257,1.0,0.45454545454545453,0.4661807924208113
2023,1,Female,1,10,6,319,IRA,0,Public,119377,1,0,0.07280219780219781,1.0,0.45454545454545453,0.668989272930586
2023,0,Male,1,10,6,439,ICV,0,IndependentNotReligious,142928,1,0,0.10027472527472528,1.0,0.45454545454545453,0.8013272570956558
2023,0,Female,1,10,6,74,IOC,0,Public,52937,1,1,0.016712454212454212,1.0,0.45454545454545453,0.29564904670124353
2023,0,Male,1,9,6,545,ISA,1,Public,56167,1,0,0.12454212454212454,0.9,0.45454545454545453,0.31379909081203183
2023,0,Female,0,10,6,49,ISA,0,IndependentNotReligious,58628,1,0,0.01098901098901099,1.0,0.45454545454545453,0.32762796343018974
2023,1,Male,1,10,6,134,IRB,0,IndependentNotReligious,56783,1,1,0.030448717948717948,1.0,0.45454545454545453,0.3172605233730986
2023,1,Female,0,5,6,1954,IRA,0,Public,73754,1,0,0.44711538461538464,0.5,0.45454545454545453,0.41262411427222817
2023,1,Female,1,10,6,43,IRA,0,IndependentNotReligious,104379,1,1,0.009615384615384616,1.0,0.45454545454545453,0.5847123808025354
2023,1,Female,1,10,6,167,IRA,0,Public,66214,1,0,0.038003663003663,1.0,0.45454545454545453,0.3702552806513787
2023,1,Male,1,0,6,513,IRB,0,Public,104177,1,1,0.11721611721611722,0.0,0.45454545454545453,0.5835773006445233
2023,0,Male,1,10,6,49,ICV,0,IndependentNotReligious,37535,1,0,0.01098901098901099,1.0,0.45454545454545453,0.20910199425716872
2023,0,Male,1,10,6,28,IAP,0,Public,52684,1,1,0.006181318681318681,1.0,0.45454545454545453,0.29422738689937683
2023,1,Female,1,9,6,618,ICP,0,Public,48152,1,1,0.14125457875457875,0.9,0.45454545454545453,0.26876113305724286
2023,1,Female,0,3,6,452,---,0,Public,66316,1,0,0.10325091575091574,0.3,0.45454545454545453,0.37082843993908776
2023,1,Female,1,5,6,167,IRB,0,IndependentNotReligious,66214,1,1,0.038003663003663,0.5,0.45454545454545453,0.3702552806513787
2023,0,Male,0,4,6,828,ISH,1,Public,71517,1,0,0.18933150183150182,0.4,0.45454545454545453,0.4000539444035491
2023,1,Female,1,9,6,53,IRB,0,Public,80482,1,1,0.011904761904761904,0.9,0.45454545454545453,0.450430150426217
2023,1,Male,1,3,6,73,IRB,0,Public,65143,1,1,0.016483516483516484,0.3,0.45454545454545453,0.3642371081304331
2023,0,Male,1,10,6,166,ICP,0,IndependentNotReligious,81994,1,0,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2023,0,Male,1,4,6,41,ISA,0,Public,77588,1,1,0.009157509157509158,0.4,0.45454545454545453,0.4341681604396469
2023,0,Female,1,5,6,327,ISA,0,Other,62063,1,1,0.07463369963369963,0.5,0.45454545454545453,0.3469299453250993
2023,0,Male,1,2,6,18,ICV,0,Public,49965,1,1,0.003891941391941392,0.2,0.45454545454545453,0.27894875843583705
2023,1,Female,1,7,6,39,ICM,0,Public,64961,1,1,0.0086996336996337,0.7,0.45454545454545453,0.36321441214648154
2023,1,Male,1,9,6,164,IRA,0,Public,97596,1,1,0.037316849816849816,0.9,0.45454545454545453,0.54659728816988
2023,1,Male,1,3,6,166,IRB,0,Public,81994,1,0,0.03777472527472527,0.3,0.45454545454545453,0.458926393985199
2023,0,Male,0,10,6,499,ISH,0,Public,53047,1,0,0.11401098901098901,1.0,0.45454545454545453,0.29626715965857686
2023,0,Male,0,5,6,61,IRM,0,IndependentNotReligious,82843,1,0,0.013736263736263736,0.5,0.45454545454545453,0.46369710217407184
2023,0,Female,1,10,6,48,ICV,0,Public,53234,1,1,0.01076007326007326,1.0,0.45454545454545453,0.2973179516860436
2023,1,Female,1,10,6,216,ISC,0,Public,68551,1,1,0.04922161172161172,1.0,0.45454545454545453,0.38338737139036083
2023,1,Male,1,10,6,24,ITA,0,Public,44883,1,1,0.005265567765567766,1.0,0.45454545454545453,0.2503919398070364
2023,0,Male,1,3,6,65,ICV,0,IndependentNotReligious,47567,1,1,0.014652014652014652,0.3,0.45454545454545453,0.2654738959659701
2023,0,Female,1,10,6,33,ITA,0,Public,47191,1,0,0.007326007326007326,1.0,0.45454545454545453,0.26336107349363064
2023,0,Male,1,9,6,47,ICV,0,Public,51599,1,1,0.010531135531135532,0.9,0.45454545454545453,0.2881305454565888
2023,1,Male,1,10,6,178,ICV,0,Public,70844,1,1,0.040521978021978024,1.0,0.45454545454545453,0.39627221694640963
2023,0,Male,1,2,6,166,IRB,0,Public,81994,1,1,0.03777472527472527,0.2,0.45454545454545453,0.458926393985199
2023,0,Female,1,10,6,188,ICV,0,IndependentNotReligious,76177,1,1,0.04281135531135531,1.0,0.45454545454545453,0.4262394569596709
2023,0,Female,1,10,6,1030,ICP,0,IndependentNotReligious,107745,1,1,0.23557692307692307,1.0,0.45454545454545453,0.6036266372969359
2023,1,Male,0,10,6,542,IRA,0,Public,70197,1,1,0.12385531135531136,1.0,0.45454545454545453,0.3926365889155489
2023,0,Female,1,8,6,204,ISA,0,Public,44732,1,1,0.046474358974358976,0.8,0.45454545454545453,0.24954343929287878
2023,0,Female,1,10,6,749,ICV,0,Public,100324,1,1,0.17124542124542125,1.0,0.45454545454545453,0.561926489511747
2023,0,Male,1,10,6,85,ICP,0,Public,49762,1,1,0.019230769230769232,1.0,0.45454545454545453,0.27780805906912187
2023,1,Female,1,10,12,198,IRB,0,IndependentNotReligious,70631,1,1,0.0451007326007326,1.0,1.0,0.3950753254926641
2023,1,Male,1,10,11,45,IRA,0,Public,78388,1,1,0.010073260073260074,1.0,0.9090909090909091,0.43866352740207126
2023,1,Male,1,0,6,78,IRA,0,Public,65260,1,1,0.017628205128205128,0.0,0.45454545454545453,0.36489455554868766
2023,0,Male,1,2,6,58,ISA,0,Public,51420,1,1,0.01304945054945055,0.2,0.45454545454545453,0.2871247070987464
2023,0,Female,1,4,6,90,ITA,0,Public,51606,1,1,0.020375457875457876,0.4,0.45454545454545453,0.28816987991751003
2023,0,Male,1,7,6,182,ISC,0,IndependentNotReligious,72510,1,1,0.041437728937728936,0.7,0.45454545454545453,0.40563381864565834
2023,0,Male,1,9,8,426,IRA,0,Public,118233,1,1,0.0972985347985348,0.9,0.6363636363636364,0.6625608981743191
2023,0,Female,1,7,6,320,ITW,0,Public,31062,1,1,0.07303113553113554,0.7,0.45454545454545453,0.17272885632245266
2023,0,Female,1,10,6,179,ICP,0,Public,73222,1,1,0.04075091575091575,1.0,0.45454545454545453,0.409634695242216
2023,0,Male,1,10,6,213,IRB,0,IndependentNotReligious,58192,1,1,0.048534798534798536,1.0,0.45454545454545453,0.3251779884356685
2023,0,Female,1,9,6,149,ICM,0,Charter,37954,1,1,0.03388278388278388,0.9,0.45454545454545453,0.21145644270373845
2023,0,Male,1,2,6,73,ICV,0,Public,65143,1,1,0.016483516483516484,0.2,0.45454545454545453,0.3642371081304331
2023,0,Female,1,10,6,466,ICP,0,Public,65607,1,1,0.10645604395604395,1.0,0.45454545454545453,0.3668444209686392
2023,0,Female,1,10,6,327,ICP,0,Public,62063,1,1,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2023,0,Male,1,0,6,55,ITA,0,Public,69762,1,1,0.012362637362637362,0.0,0.45454545454545453,0.39019223312973067
2023,1,Male,1,0,6,95,ISA,0,Public,53828,1,1,0.02152014652014652,0.0,0.45454545454545453,0.30065576165564367
2023,0,Female,0,9,6,484,ISA,0,Public,67003,1,1,0.11057692307692307,0.9,0.45454545454545453,0.3746888363180697
2023,1,Male,1,10,6,1,ICM,0,Public,55444,1,1,0.0,1.0,0.45454545454545453,0.30973640291974086
2023,1,Female,0,10,6,890,IRB,0,Public,72285,1,1,0.20352564102564102,1.0,0.45454545454545453,0.40436949668747646
2023,1,Female,1,2,6,9,IRB,1,Public,32972,1,1,0.0018315018315018315,0.2,0.45454545454545453,0.1834615449452408
2023,0,Male,1,2,6,1024,ISC,0,IndependentNotReligious,99993,1,1,0.2342032967032967,0.2,0.45454545454545453,0.5600665314310439
2023,0,Female,1,3,6,129,ISA,0,Public,43493,1,1,0.029304029304029304,0.3,0.45454545454545453,0.24258123970982406
2023,1,Female,1,10,6,425,IRA,0,IndependentNotReligious,88283,1,1,0.09706959706959707,1.0,0.45454545454545453,0.4942655975185574
2023,0,Female,1,10,6,201,ICV,0,Public,45838,1,1,0.045787545787545784,1.0,0.45454545454545453,0.25575828411843043
2023,0,Male,1,7,6,517,ICP,0,IndependentNotReligious,76697,1,1,0.11813186813186813,0.7,0.45454545454545453,0.42916144548524676
2023,0,Female,1,3,6,327,ICV,0,Public,62063,1,0,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2023,0,Female,1,10,6,104,ITW,0,IndependentNotReligious,74621,1,0,0.02358058608058608,1.0,0.45454545454545453,0.4174959682177556
2023,0,Female,1,3,6,41,ICP,1,Public,84637,1,1,0.009157509157509158,0.3,0.45454545454545453,0.4737779625873085
2023,0,Male,1,0,6,45,IFA,1,Public,78388,1,0,0.010073260073260074,0.0,0.45454545454545453,0.43866352740207126
2023,0,Female,1,10,6,180,ICP,0,IndependentNotReligious,56269,1,1,0.04097985347985348,1.0,0.45454545454545453,0.31437225009974096
2023,1,Male,1,10,6,372,ICV,0,IndependentCatholic,44025,1,1,0.08493589743589744,1.0,0.45454545454545453,0.24557065873983625
2023,0,Female,1,9,6,186,ICV,1,IndependentNotReligious,86627,1,1,0.042353479853479856,0.9,0.45454545454545453,0.48496018790633905
2023,1,Female,1,2,6,48,ISA,0,Public,59750,1,1,0.01076007326007326,0.2,0.45454545454545453,0.33393271559498994
2023,0,Male,1,10,6,499,ICV,0,Public,55504,1,1,0.11401098901098901,1.0,0.45454545454545453,0.31007355544192267
2023,1,Male,1,5,6,176,ITW,0,IndependentNotReligious,80090,1,1,0.04006410256410257,0.5,0.45454545454545453,0.44822742061462906
2023,1,Male,1,8,6,1004,ISA,0,Other,91515,1,1,0.2296245421245421,0.8,0.45454545454545453,0.5124268800467519
2023,0,Female,1,2,6,102,IFA,0,Public,41028,1,1,0.023122710622710624,0.2,0.45454545454545453,0.22872989025685403
2023,0,Male,1,10,6,161,IFA,0,Public,63154,1,1,0.03663003663003663,1.0,0.45454545454545453,0.3530605020201055
2023,0,Female,1,10,6,41,ISH,0,Public,84637,1,1,0.009157509157509158,1.0,0.45454545454545453,0.4737779625873085
2023,1,Male,1,10,6,176,IFA,0,IndependentNotReligious,100806,1,1,0.04006410256410257,1.0,0.45454545454545453,0.5646349481066076
2023,0,Male,0,0,6,533,IPA,0,Public,67523,1,0,0.12179487179487179,0.0,0.45454545454545453,0.3776108248436455
2023,0,Male,1,10,5,39,ITW,0,Public,64961,1,0,0.0086996336996337,1.0,0.36363636363636365,0.36321441214648154
2023,0,Male,1,8,6,792,ICV,0,IndependentNotReligious,52122,1,0,0.18108974358974358,0.8,0.45454545454545453,0.2910693916082737
2023,0,Female,1,10,6,97,ICV,0,IndependentNotReligious,43690,1,0,0.02197802197802198,1.0,0.45454545454545453,0.24368822382432107
2023,0,Female,0,0,6,327,ISA,1,Public,62063,1,1,0.07463369963369963,0.0,0.45454545454545453,0.3469299453250993
2023,0,Female,1,10,8,59,ICV,0,IndependentNotReligious,33347,1,1,0.013278388278388278,1.0,0.6363636363636364,0.18556874820887723
2023,0,Female,1,7,6,113,IOC,0,Public,66832,1,1,0.02564102564102564,0.7,0.45454545454545453,0.3737279516298515
2023,0,Male,1,7,6,41,ISA,0,Public,77588,1,0,0.009157509157509158,0.7,0.45454545454545453,0.4341681604396469
2023,0,Male,1,10,6,24,IAP,0,Public,50000,1,0,0.005265567765567766,1.0,0.45454545454545453,0.2791454307404431
2023,1,Female,1,10,6,170,IOC,0,IndependentNotReligious,33185,1,1,0.03869047619047619,1.0,0.45454545454545453,0.1846584363989863
2023,1,Male,1,10,5,7,IRB,0,IndependentNotReligious,46611,1,1,0.0013736263736263737,1.0,0.36363636363636365,0.260101932445873
2023,1,Female,1,3,6,101,IRA,0,IndependentNotReligious,41635,1,1,0.022893772893772892,0.3,0.45454545454545453,0.2321407499395935
2023,1,Female,1,7,6,452,ICP,0,IndependentNotReligious,73106,1,1,0.10325091575091574,0.7,0.45454545454545453,0.40898286703266445
2023,0,Female,1,10,6,40,ISA,1,Public,116894,1,1,0.008928571428571428,1.0,0.45454545454545453,0.6550367777209614
2023,0,Male,0,5,6,71,IRM,0,IndependentNotReligious,58263,1,0,0.016025641025641024,0.5,0.45454545454545453,0.32557695225358363
2023,1,Female,0,5,6,41,IRA,0,Other,68906,1,1,0.009157509157509158,0.5,0.45454545454545453,0.3853821904799366
2023,1,Male,1,8,6,54,IRB,0,Public,105579,1,0,0.012133699633699634,0.8,0.45454545454545453,0.591455431246172
2023,0,Female,1,10,6,91,ICM,0,Public,51259,1,0,0.020604395604395604,1.0,0.45454545454545453,0.28622001449755846
2023,1,Male,1,10,6,37,IRB,0,Public,41353,1,0,0.008241758241758242,1.0,0.45454545454545453,0.23055613308533893
2023,0,Female,1,10,6,93,ICV,0,Public,89708,1,0,0.021062271062271064,1.0,0.45454545454545453,0.5022729699203758
2023,0,Female,0,10,6,186,IRB,0,Public,43303,1,0,0.042353479853479856,1.0,0.45454545454545453,0.24151359005624828
2023,0,Male,1,10,6,1879,ICM,0,IndependentNotReligious,70322,1,0,0.42994505494505497,1.0,0.45454545454545453,0.3933389900034277
2023,0,Female,1,10,6,48,IOC,0,Public,99802,1,1,0.01076007326007326,1.0,0.45454545454545453,0.558993262568765
2023,0,Male,0,5,6,327,IPA,1,Public,62063,1,1,0.07463369963369963,0.5,0.45454545454545453,0.3469299453250993
2023,0,Male,1,3,6,20,ISH,0,Public,54550,1,1,0.00434981684981685,0.3,0.45454545454545453,0.30471283033923163
2023,1,Male,0,1,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.1,0.45454545454545453,0.3469299453250993
2023,1,Male,1,1,11,46,IRA,0,Public,107915,1,1,0.010302197802197802,0.1,0.9090909090909091,0.6045819027764511
2023,1,Female,1,10,6,41,ICV,0,IndependentNotReligious,84637,1,0,0.009157509157509158,1.0,0.45454545454545453,0.4737779625873085
2023,1,Male,1,10,6,48,IRA,0,OtherIndependentReligious,99802,1,0,0.01076007326007326,1.0,0.45454545454545453,0.558993262568765
2023,0,Female,1,10,6,104,ICM,0,Public,84479,1,1,0.02358058608058608,1.0,0.45454545454545453,0.47289012761222965
2023,0,Female,1,2,6,59,ICV,0,Public,65720,1,1,0.013278388278388278,0.2,0.45454545454545453,0.36747939155208165
2023,0,Female,1,6,6,54,ICP,0,Public,105579,1,1,0.012133699633699634,0.6,0.45454545454545453,0.591455431246172
2023,1,Female,1,8,6,72,IRA,0,Public,58499,1,1,0.016254578754578756,0.8,0.45454545454545453,0.32690308550749886
2023,0,Female,1,10,6,739,IRA,0,OtherIndependentReligious,56748,1,1,0.16895604395604397,1.0,0.45454545454545453,0.31706385106849255
2023,1,Female,1,1,6,83,IRB,0,Public,60291,1,1,0.018772893772893772,0.1,0.45454545454545453,0.33697270750332936
2023,0,Female,1,10,6,135,ITW,0,Public,40760,1,1,0.030677655677655676,1.0,0.45454545454545453,0.22722394232444187
2023,0,Female,1,10,6,191,ITA,0,Public,55406,1,1,0.043498168498168496,1.0,0.45454545454545453,0.3095228729890257
2023,0,Female,1,9,6,149,ICV,0,IndependentNotReligious,84534,1,1,0.03388278388278388,0.9,0.45454545454545453,0.47319918409089634
2023,0,Male,1,10,6,181,ICV,0,Public,72048,1,1,0.04120879120879121,1.0,0.45454545454545453,0.4030377442248583
2023,1,Male,1,10,6,212,IRA,0,Public,56983,1,1,0.04830586080586081,1.0,0.45454545454545453,0.3183843651137047
2023,1,Female,1,2,6,40,IRA,0,Public,116894,1,1,0.008928571428571428,0.2,0.45454545454545453,0.6550367777209614
2023,0,Male,0,10,6,1005,IRA,0,Public,79665,1,1,0.22985347985347984,1.0,0.45454545454545453,0.4458392569158411
2023,1,Female,1,10,6,164,ICA,0,Public,53633,1,0,0.037316849816849816,1.0,0.45454545454545453,0.2995600159585527
2023,1,Female,0,9,6,63,IRA,0,IndependentNotReligious,66160,1,0,0.014194139194139194,0.9,0.45454545454545453,0.369951843381415
2023,1,Female,1,2,6,1878,IRA,0,Public,43225,1,1,0.42971611721611724,0.2,0.45454545454545453,0.2410752917774119
2023,0,Male,1,8,6,200,ICM,0,Public,70603,1,1,0.045558608058608056,0.8,0.45454545454545453,0.3949179876489793
2023,0,Male,1,3,6,327,ITA,0,Public,62063,1,1,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2023,0,Female,1,7,6,17,ICP,0,Public,45755,1,1,0.003663003663003663,0.7,0.45454545454545453,0.2552918897960789
2023,0,Male,1,1,6,76,ISA,0,Public,48266,1,1,0.017170329670329672,0.1,0.45454545454545453,0.26940172284938835
2023,0,Male,1,9,6,73,ICP,0,Public,47378,1,0,0.016483516483516484,0.9,0.45454545454545453,0.2644118655210973
2023,0,Male,0,0,6,1590,IFA,1,Public,59157,1,1,0.36378205128205127,0.0,0.45454545454545453,0.33060052483409286
2023,0,Female,0,8,6,327,ICP,0,IndependentNotReligious,62063,1,1,0.07463369963369963,0.8,0.45454545454545453,0.3469299453250993
2023,0,Male,1,3,6,11,ICV,0,Public,43836,1,1,0.0022893772893772895,0.3,0.45454545454545453,0.2445086282949635
2023,0,Female,1,10,6,181,ICV,0,IndependentNotReligious,84573,1,1,0.04120879120879121,1.0,0.45454545454545453,0.4734183332303145
2023,0,Female,1,10,6,152,INV,0,Public,50831,1,1,0.03456959706959707,1.0,0.45454545454545453,0.2838149931726614
2023,0,Female,1,5,6,152,ICP,0,Public,50831,1,1,0.03456959706959707,0.5,0.45454545454545453,0.2838149931726614
2023,0,Female,1,7,6,307,ICM,0,Public,73067,1,1,0.07005494505494506,0.7,0.45454545454545453,0.4087637178932463
2023,1,Male,1,0,6,171,ISA,0,Public,78326,1,1,0.03891941391941392,0.0,0.45454545454545453,0.4383151364624834
2023,0,Male,1,10,6,56,ISC,0,Public,66148,1,0,0.012591575091575092,1.0,0.45454545454545453,0.36988441287697865
2023,0,Male,1,10,6,45,ICV,1,Public,78388,1,1,0.010073260073260074,1.0,0.45454545454545453,0.43866352740207126
2023,0,Female,1,2,6,47,IRA,0,Public,51599,1,1,0.010531135531135532,0.2,0.45454545454545453,0.2881305454565888
